trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,polygon.started,polygon.stopped,image_2.started,image_2.stopped,text_5.started,text_5.stopped,text_6.started,text_6.stopped,text_4.started,text_4.stopped,stim_interval,correct_resp,image.started,image.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,vivid_report,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_7.started,text_7.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,22,0,22,0,6.5241379590006545,,130.26323670899728,None,,,,,,,,,0.37500000000000006,1,129.87999845901504,None,1,0.6132114159991033,131.2636457500048,None,131.2636457500048,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,4,1.173916416009888,131.89686295902357,None,131.89686295902357,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,23,0,23,0,6.5241379590006545,,134.28023891703924,None,,,,,,,,,0.17500000000000002,1,134.0966852499987,None,2,3.126188041991554,135.28038112504873,None,135.28038112504873,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,3,0.9176353749935515,138.4300545839942,None,138.4300545839942,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,24,0,24,0,6.5241379590006545,,140.43005295901094,None,,,,,,,,,0.05,2,140.38010058400687,None,2,1.2479617079952732,141.430889167008,None,141.430889167008,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,3,1.279850582999643,142.69711595901754,None,142.69711595901754,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,25,0,25,0,6.5241379590006545,,145.13011054199887,None,,,,,,,,,0.125,2,144.9975728749996,None,2,2.0953506659716368,146.13040795904817,None,146.13040795904817,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,2,2.5456157080479898,148.2472647500108,None,148.2472647500108,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,26,0,26,0,6.5241379590006545,,151.94786600000225,None,,,,,,,,,0.125,2,151.81427429203177,None,1,7.3328686250024475,152.94735583401052,None,152.94735583401052,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,3,1.1088883330230601,160.2976302500465,None,160.2976302500465,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,27,0,27,0,6.5241379590006545,,162.4808278750279,None,,,,,,,,,0.05,1,162.43067058402812,None,2,1.270484457956627,163.48086791700916,None,163.48086791700916,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,1,0.8312185830436647,164.78112875000807,None,164.78112875000807,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,28,0,28,0,6.5241379590006545,,166.91456375003327,None,,,,,,,,,0.275,1,166.63117166701704,None,2,1.3112611250253394,167.9144469590392,None,167.9144469590392,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,2,5.112780791008845,169.24786970904097,None,169.24786970904097,None,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
,,,,29,0,29,0,6.5241379590006545,,175.71545504202368,None,,,,,,,,,0.32500000000000007,2,175.38202458404703,None,1,0.7019539579632692,176.71455595904263,None,176.71455595904263,None,,,,,,,,,s,001,2022_Jun_03_1455,test_exp,2021.2.3,60.09060159839636,
