trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,polygon.started,polygon.stopped,image_2.started,image_2.stopped,text_5.started,text_5.stopped,text_6.started,text_6.stopped,text_4.started,text_4.stopped,stim_interval,correct_resp,image.started,image.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,vivid_report,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_7.started,text_7.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,42,0,42,0,,,,,,,,,,,,,,,,,,,,,,,3,1.3378479160019197,417.4806219590246,None,417.4806219590246,None,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,43,0,43,0,11.805623209045734,,420.09836345905205,None,,,,,,,,,0.25,2,419.8475621250109,None,2,0.7603353330050595,421.0983522920287,None,421.0983522920287,None,,,,,,,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,43,0,43,0,,,,,,,,,,,,,,,,,,,,,,,3,1.4439252499723807,421.88066529203206,None,421.88066529203206,None,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,44,0,44,0,11.805623209045734,,424.6981369590503,None,,,,,,,,,0.35000000000000003,2,424.34730491699884,None,2,6.154463167011272,425.6982856670511,None,425.6982856670511,None,,,,,,,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,44,0,44,0,,,,,,,,,,,,,,,,,,,,,,,4,1.1354390420019627,431.8811610840494,None,431.8811610840494,None,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,45,0,45,0,11.805623209045734,,434.38196033402346,None,,,,,,,,,0.32500000000000007,1,434.0485145840212,None,2,7.555243915994652,435.38186941703316,None,435.38186941703316,None,,,,,,,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,45,0,45,0,,,,,,,,,,,,,,,,,,,,,,,3,2.2301929580280557,442.96506466704886,None,442.96506466704886,None,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,46,0,46,0,11.805623209045734,,446.4493033750332,None,,,,,,,,,0.225,2,446.2151179590146,None,1,3.6470492079970427,447.4485330840107,None,447.4485330840107,None,,,,,,,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,46,0,46,0,,,,,,,,,,,,,,,,,,,,,,,2,2.596556790987961,451.11560204200214,None,451.11560204200214,None,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,47,0,47,0,11.805623209045734,,455.03238091705134,None,,,,,,,,,0.30000000000000004,2,454.7327527090092,None,2,2.6054238739889115,456.03217920905445,None,456.03217920905445,None,,,,,,,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,47,0,47,0,,,,,,,,,,,,,,,,,,,,,,,3,0.8624920829897746,458.6652102920343,None,458.6652102920343,None,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
,,,,48,0,48,0,11.805623209045734,,460.8492680840427,None,,,,,,,,,0.30000000000000004,2,460.54930045903893,None,2,0.8225148330093361,461.84917408402544,None,461.84917408402544,None,,,,,,,,,h,001,2022_Jun_03_1527,test_exp,2021.2.3,59.80035663909398,
